"Liga","Mecz","MatchId","Data","Arena","Drużyna","TeamId","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"Liga 15814","Ace vs CV Coimbra 0:3","1272511","2026-09-22 19:00","Ace","Ace","134177","Garrido, Tó","1684824","0","0","4","0","0","43.7","0","0","0","0","0","11","6","0","5","0","0","0","0","0","0","0","0","0","6","1","47","69","0","7","30","32","0","{""sets"":[{""h"":3,""a"":25},{""h"":6,""a"":25},{""h"":2,""a"":25}],""parsedSets"":[{""rallies"":[{""type"":""end"",""score"":""3 : 25"",""txt"":""Koniec seta 0 : 1""},{""type"":""end"",""score"":""3 : 25"",""txt"":""Koniec seta 0 : 1""},{""type"":""rally"",""score"":""3 : 25"",""speed"":""59.7 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""rally"",""score"":""3 : 24"",""speed"":""65.7 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""3 : 23"",""speed"":""47.0 km/h"",""res"":""Błąd: A. Bomba""},{""type"":""rally"",""score"":""3 : 22"",""speed"":""69.1 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""rally"",""score"":""3 : 21"",""speed"":""58.0 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""3 : 20"",""speed"":""57.6 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""3 : 19"",""speed"":""68.8 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""3 : 18"",""speed"":""56.5 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""3 : 17"",""speed"":""64.6 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""tmo"",""score"":""3 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""3 : 16"",""speed"":""49.6 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""3 : 15"",""speed"":""43.7 km/h"",""res"":""Punkt: N. Dagot""},{""type"":""rally"",""score"":""3 : 14"",""speed"":""52.1 km/h"",""res"":""Błąd: A. Benedetto""},{""type"":""rally"",""score"":""2 : 14"",""speed"":""-"",""res"":""Błąd: E. Taborda""},{""type"":""rally"",""score"":""2 : 13"",""speed"":""51.1 km/h"",""res"":""Punkt: C. Régio""},{""type"":""rally"",""score"":""1 : 13"",""speed"":""53.7 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""1 : 12"",""speed"":""57.8 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""1 : 11"",""speed"":""50.9 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""1 : 10"",""speed"":""56.4 km/h"",""res"":""Błąd: E. Taborda""},{""type"":""rally"",""score"":""1 : 9"",""speed"":""54.8 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""tmo"",""score"":""1 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""1 : 8"",""speed"":""43.9 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""1 : 7"",""speed"":""52.6 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""1 : 6"",""speed"":""43.3 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""1 : 5"",""speed"":""45.2 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""1 : 4"",""speed"":""50.5 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""1 : 3"",""speed"":""52.0 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""1 : 2"",""speed"":""51.1 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""1 : 1"",""speed"":""40.8 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""43.7 km/h"",""res"":""Błąd: A. Benedetto""}]},{""rallies"":[{""type"":""end"",""score"":""6 : 25"",""txt"":""Koniec seta 0 : 2""},{""type"":""end"",""score"":""6 : 25"",""txt"":""Koniec seta 0 : 2""},{""type"":""rally"",""score"":""6 : 25"",""speed"":""41.7 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""6 : 24"",""speed"":""44.2 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""6 : 23"",""speed"":""41.1 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""6 : 22"",""speed"":""44.6 km/h"",""res"":""Błąd: M. Aguiar""},{""type"":""rally"",""score"":""5 : 22"",""speed"":""50.4 km/h"",""res"":""Punkt: N. Dagot""},{""type"":""rally"",""score"":""5 : 21"",""speed"":""62.3 km/h"",""res"":""Punkt: N. Dagot""},{""type"":""rally"",""score"":""5 : 20"",""speed"":""44.5 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""5 : 19"",""speed"":""-"",""res"":""Błąd: M. Aguiar""},{""type"":""rally"",""score"":""4 : 19"",""speed"":""50.2 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""4 : 18"",""speed"":""51.2 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""rally"",""score"":""4 : 17"",""speed"":""47.0 km/h"",""res"":""Punkt: N. Dagot""},{""type"":""tmo"",""score"":""4 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""4 : 16"",""speed"":""58.0 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""rally"",""score"":""4 : 15"",""speed"":""48.1 km/h"",""res"":""Punkt: N. Dagot""},{""type"":""rally"",""score"":""4 : 14"",""speed"":""75.3 km/h"",""res"":""Błąd: M. Jenkins""},{""type"":""rally"",""score"":""3 : 14"",""speed"":""41.9 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""3 : 13"",""speed"":""-"",""res"":""Błąd: N. Gern""},{""type"":""rally"",""score"":""2 : 13"",""speed"":""51.4 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""rally"",""score"":""2 : 12"",""speed"":""68.6 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""2 : 11"",""speed"":""42.2 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""2 : 10"",""speed"":""48.4 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""rally"",""score"":""2 : 9"",""speed"":""42.7 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""tmo"",""score"":""2 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""2 : 8"",""speed"":""45.9 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""2 : 7"",""speed"":""-"",""res"":""Błąd: N. Dagot""},{""type"":""rally"",""score"":""1 : 7"",""speed"":""44.7 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""1 : 6"",""speed"":""49.9 km/h"",""res"":""Punkt: N. Dagot""},{""type"":""rally"",""score"":""1 : 5"",""speed"":""51.5 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""1 : 4"",""speed"":""42.0 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""1 : 3"",""speed"":""49.2 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""1 : 2"",""speed"":""44.0 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""1 : 1"",""speed"":""40.3 km/h"",""res"":""Błąd: N. Dagot""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""41.8 km/h"",""res"":""Punkt: N. Dagot""}]},{""rallies"":[{""type"":""end"",""score"":""2 : 25"",""txt"":""Koniec seta 0 : 3""},{""type"":""end"",""score"":""2 : 25"",""txt"":""Koniec seta 0 : 3""},{""type"":""rally"",""score"":""2 : 25"",""speed"":""63.3 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""rally"",""score"":""2 : 24"",""speed"":""47.6 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""rally"",""score"":""2 : 23"",""speed"":""64.6 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""2 : 22"",""speed"":""70.2 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""2 : 21"",""speed"":""70.4 km/h"",""res"":""Punkt: N. Dagot""},{""type"":""rally"",""score"":""2 : 20"",""speed"":""68.4 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""rally"",""score"":""2 : 19"",""speed"":""49.2 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""rally"",""score"":""2 : 18"",""speed"":""-"",""res"":""Błąd: N. Gern""},{""type"":""rally"",""score"":""1 : 18"",""speed"":""59.5 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""1 : 17"",""speed"":""54.9 km/h"",""res"":""Punkt: M. Jenkins""},{""type"":""tmo"",""score"":""1 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""1 : 16"",""speed"":""43.6 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""1 : 15"",""speed"":""48.2 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""1 : 14"",""speed"":""49.4 km/h"",""res"":""Błąd: M. Aguiar""},{""type"":""rally"",""score"":""0 : 14"",""speed"":""51.7 km/h"",""res"":""Błąd: C. Régio""},{""type"":""rally"",""score"":""0 : 13"",""speed"":""42.1 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""0 : 12"",""speed"":""51.4 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""0 : 11"",""speed"":""47.4 km/h"",""res"":""Punkt: N. Gern""},{""type"":""rally"",""score"":""0 : 10"",""speed"":""42.7 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""0 : 9"",""speed"":""52.5 km/h"",""res"":""Punkt: N. Gern""},{""type"":""tmo"",""score"":""0 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""0 : 8"",""speed"":""43.4 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""0 : 7"",""speed"":""44.8 km/h"",""res"":""Punkt: M. Aguiar""},{""type"":""rally"",""score"":""0 : 6"",""speed"":""51.0 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""0 : 5"",""speed"":""48.3 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""0 : 4"",""speed"":""52.5 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""0 : 3"",""speed"":""46.8 km/h"",""res"":""Punkt: A. Benedetto""},{""type"":""rally"",""score"":""0 : 2"",""speed"":""46.7 km/h"",""res"":""Błąd: C. Régio""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""41.8 km/h"",""res"":""Punkt: A. Benedetto""}]}]}","0","0","0","5","0","0","0","6","0","0","0","0","0","0","43.7","41.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","47","6","4","11","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","24","22","26","0","0","bulk-1.28.1-player-finance-snapshots","0","0","0"
"Liga 15814","Ace vs CV Coimbra 0:3","1272511","2026-09-22 19:00","Ace","Ace","134177","Taborda, Edmundo","1684828","2","-8","3","1","0","48.2","11","8","2","18","-55","12","1","0","11","1","8","15","1","93","0","0","0","2","13","0","0","0","0","0","0","0","-16","","0","1","1","10","0","0","2","13","0","0","0","0","0","2","48.2","46.1","0","1","2","0","1","4","0","0","3","2","0","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","2","2","10","14","0","0","0","0","0","0","1","0","1","0","0","0","3","9","12","9","0","0","bulk-1.28.1-player-finance-snapshots","0","0","0"
"Liga 15814","Ace vs CV Coimbra 0:3","1272511","2026-09-22 19:00","Ace","Ace","134177","Custódio, Oliveira","1684831","1","-3","3","0","0","49.2","7","4","1","14","-43","5","1","0","4","0","0","0","0","0","0","0","0","5","16","0","0","0","0","0","0","0","-4","","0","0","0","4","0","0","5","16","0","0","2","0","0","3","49.2","46.3","0","0","0","0","2","2","0","0","2","1","0","3","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","2","6","0","0","bulk-1.28.1-player-finance-snapshots","0","0","0"
"Liga 15814","Ace vs CV Coimbra 0:3","1272511","2026-09-22 19:00","Ace","Ace","134177","Severina, Aurélio","1684826","3","-13","1","0","0","41.9","21","16","3","14","-62","10","1","0","9","0","0","0","0","0","0","0","0","4","22","0","0","0","0","0","0","0","-30.4","","0","0","0","9","0","0","4","22","0","0","2","0","0","2","41.9","41.9","0","0","3","1","1","5","0","0","9","2","0","11","0","0","4","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","11","5","0","0","bulk-1.28.1-player-finance-snapshots","0","0","0"
"Liga 15814","Ace vs CV Coimbra 0:3","1272511","2026-09-22 19:00","Ace","Ace","134177","Régio, Cris","1684829","1","-19","1","0","0","48.1","22","18","1","5","-77","9","4","2","5","0","22","20","2","90","1","5","0","3","15","0","0","0","0","0","0","0","-35.2","","0","0","0","5","0","0","3","15","0","0","3","0","0","0","48.1","48.1","1","2","4","0","3","10","0","0","5","0","0","5","0","0","2","0","0","2","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","4","9","5","18","2","0","2","0","0","0","0","0","0","0","0","0","3","14","13","13","0","0","bulk-1.28.1-player-finance-snapshots","0","0","0"
"Liga 15814","Ace vs CV Coimbra 0:3","1272511","2026-09-22 19:00","Ace","Ace","134177","Bomba, Aurélio","1684832","0","-5","1","0","0","44.5","8","5","0","0","-62","2","0","0","2","0","0","0","0","0","0","0","0","5","12","0","0","0","0","0","0","0","-7.5","","0","0","0","2","0","0","5","12","0","0","3","0","0","2","44.5","44.5","0","0","1","0","0","1","0","0","3","0","3","6","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","5","3","0","0","bulk-1.28.1-player-finance-snapshots","0","0","0"
"Liga 15814","Ace vs CV Coimbra 0:3","1272511","2026-09-22 19:00","Ace","Ace","134177","Pepezinho, Leonardo","1684834","0","-1","0","0","0","0","0","0","0","0","0","21","10","1","11","0","5","34","1","97","0","0","0","0","0","0","0","0","0","0","0","0","12","","0","3","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","16","16","33","1","0","1","0","0","0","0","0","0","0","0","0","3","16","13","14","0","0","bulk-1.28.1-player-finance-snapshots","0","0","0"
"Liga 15814","Ace vs CV Coimbra 0:3","1272511","2026-09-22 19:00","Ace","CV Coimbra","134169","Warzywoda, Adam","1725302","0","0","4","0","0","44.2","0","0","0","0","0","3","0","0","3","3","100","0","0","0","0","0","0","5","23","21","0","25","15","5","1","4","1.2","","2","2","0","0","1","1","5","23","0","0","3","0","0","2","44.2","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","1","3","25","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","3","6","15","10","0","0","bulk-1.28.1-player-finance-snapshots","0","0","0"
"Liga 15814","Ace vs CV Coimbra 0:3","1272511","2026-09-22 19:00","Ace","CV Coimbra","134169","Dagot, Noé","1903462","8","7","33","1","1","57.8","4","0","4","100","100","8","2","2","6","4","75","2","0","100","2","100","3","13","14","0","0","0","0","0","0","0","23.8","","2","3","0","0","2","3","13","14","3","1","9","0","1","4","57.8","49.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","1","1","0","0","2","2","1","0","1","0","0","4","3","0","0","1","0","3","14","16","18","0","0","bulk-1.28.1-player-finance-snapshots","0","0","0"
"Liga 15814","Ace vs CV Coimbra 0:3","1272511","2026-09-22 19:00","Ace","CV Coimbra","134169","Gern, Nico","1864774","16","14","11","2","0","68.6","5","0","4","80","80","0","0","0","0","0","0","0","0","0","0","0","12","39","41","0","0","0","0","0","0","0","42","","0","0","0","0","0","0","39","41","9","0","32","3","3","7","68.6","51.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","14","8","0","0","bulk-1.28.1-player-finance-snapshots","0","0","0"
