"Liga","LeagueId","SeasonId","Round","Date","DateIso","MatchId","Status","HomeTeam","HomeTeamId","AwayTeam","AwayTeamId","Score","HomeSets","AwaySets","Key","RawText"
"Liga 15813","15813","202","1","","","1272175","scheduled","Ace Force One","134141","Fantasy Gaming","134115","","","","match:1272175",""
"Liga 15813","15813","202","1","","","1272176","scheduled","Bazofias","134124","SC Espinho","134131","","","","match:1272176",""
"Liga 15813","15813","202","1","","","1272181","scheduled","Bermudas","134161","Matarroa VC","134180","","","","match:1272181",""
"Liga 15813","15813","202","1","","","1272182","scheduled","Coke Volley","134140","Essa Bola VC","130308","","","","match:1272182",""
"Liga 15813","15813","202","1","","","1272177","scheduled","Operário da Lagoa","130344","Wombats","134224","","","","match:1272177",""
"Liga 15813","15813","202","1","","","1272178","scheduled","Porto FC","134164","Hienas","134225","","","","match:1272178",""
"Liga 15813","15813","202","1","","","1272179","scheduled","Quilmes Azores","134205","Rexona Ades","134198","","","","match:1272179",""
"Liga 15813","15813","202","1","","","1272180","scheduled","VolleyballFitares","134176","Lisboa S.C.","134206","","","","match:1272180",""
"Liga 15813","15813","202","2","","","1272189","scheduled","Bazofias","134124","Operário da Lagoa","130344","","","","match:1272189",""
"Liga 15813","15813","202","2","","","1272183","scheduled","Essa Bola VC","130308","Ace Force One","134141","","","","match:1272183",""
"Liga 15813","15813","202","2","","","1272185","scheduled","Lisboa S.C.","134206","Bermudas","134161","","","","match:1272185",""
"Liga 15813","15813","202","2","","","1272184","scheduled","Matarroa VC","134180","Coke Volley","134140","","","","match:1272184",""
"Liga 15813","15813","202","2","","","1272187","scheduled","Porto FC","134164","Quilmes Azores","134205","","","","match:1272187",""
"Liga 15813","15813","202","2","","","1272186","scheduled","Rexona Ades","134198","VolleyballFitares","134176","","","","match:1272186",""
"Liga 15813","15813","202","2","","","1272190","scheduled","SC Espinho","134131","Fantasy Gaming","134115","","","","match:1272190",""
"Liga 15813","15813","202","2","","","1272188","scheduled","Wombats","134224","Hienas","134225","","","","match:1272188",""
"Liga 15813","15813","202","3","","","1272196","scheduled","Bermudas","134161","Rexona Ades","134198","","","","match:1272196",""
"Liga 15813","15813","202","3","","","1272197","scheduled","Coke Volley","134140","Lisboa S.C.","134206","","","","match:1272197",""
"Liga 15813","15813","202","3","","","1272198","scheduled","Essa Bola VC","130308","Matarroa VC","134180","","","","match:1272198",""
"Liga 15813","15813","202","3","","","1272193","scheduled","Hienas","134225","Bazofias","134124","","","","match:1272193",""
"Liga 15813","15813","202","3","","","1272192","scheduled","Operário da Lagoa","130344","Fantasy Gaming","134115","","","","match:1272192",""
"Liga 15813","15813","202","3","","","1272194","scheduled","Quilmes Azores","134205","Wombats","134224","","","","match:1272194",""
"Liga 15813","15813","202","3","","","1272191","scheduled","SC Espinho","134131","Ace Force One","134141","","","","match:1272191",""
"Liga 15813","15813","202","3","","","1272195","scheduled","VolleyballFitares","134176","Porto FC","134164","","","","match:1272195",""
"Liga 15813","15813","202","4","","","1272199","scheduled","Ace Force One","134141","Matarroa VC","134180","","","","match:1272199",""
"Liga 15813","15813","202","4","","","1272205","scheduled","Fantasy Gaming","134115","Hienas","134225","","","","match:1272205",""
"Liga 15813","15813","202","4","","","1272200","scheduled","Lisboa S.C.","134206","Essa Bola VC","130308","","","","match:1272200",""
"Liga 15813","15813","202","4","","","1272206","scheduled","Operário da Lagoa","130344","SC Espinho","134131","","","","match:1272206",""
"Liga 15813","15813","202","4","","","1272202","scheduled","Porto FC","134164","Bermudas","134161","","","","match:1272202",""
"Liga 15813","15813","202","4","","","1272204","scheduled","Quilmes Azores","134205","Bazofias","134124","","","","match:1272204",""
"Liga 15813","15813","202","4","","","1272201","scheduled","Rexona Ades","134198","Coke Volley","134140","","","","match:1272201",""
"Liga 15813","15813","202","4","","","1272203","scheduled","Wombats","134224","VolleyballFitares","134176","","","","match:1272203",""
"Liga 15813","15813","202","5","","","1272207","scheduled","Ace Force One","134141","Operário da Lagoa","130344","","","","match:1272207",""
"Liga 15813","15813","202","5","","","1272211","scheduled","Bermudas","134161","Wombats","134224","","","","match:1272211",""
"Liga 15813","15813","202","5","","","1272212","scheduled","Coke Volley","134140","Porto FC","134164","","","","match:1272212",""
"Liga 15813","15813","202","5","","","1272213","scheduled","Essa Bola VC","130308","Rexona Ades","134198","","","","match:1272213",""
"Liga 15813","15813","202","5","","","1272208","scheduled","Hienas","134225","SC Espinho","134131","","","","match:1272208",""
"Liga 15813","15813","202","5","","","1272214","scheduled","Matarroa VC","134180","Lisboa S.C.","134206","","","","match:1272214",""
"Liga 15813","15813","202","5","","","1272209","scheduled","Quilmes Azores","134205","Fantasy Gaming","134115","","","","match:1272209",""
"Liga 15813","15813","202","5","","","1272210","scheduled","VolleyballFitares","134176","Bazofias","134124","","","","match:1272210",""
"Liga 15813","15813","202","6","","","1272219","scheduled","Bazofias","134124","Bermudas","134161","","","","match:1272219",""
"Liga 15813","15813","202","6","","","1272220","scheduled","Fantasy Gaming","134115","VolleyballFitares","134176","","","","match:1272220",""
"Liga 15813","15813","202","6","","","1272215","scheduled","Lisboa S.C.","134206","Ace Force One","134141","","","","match:1272215",""
"Liga 15813","15813","202","6","","","1272222","scheduled","Operário da Lagoa","130344","Hienas","134225","","","","match:1272222",""
"Liga 15813","15813","202","6","","","1272217","scheduled","Porto FC","134164","Essa Bola VC","130308","","","","match:1272217",""
"Liga 15813","15813","202","6","","","1272216","scheduled","Rexona Ades","134198","Matarroa VC","134180","","","","match:1272216",""
"Liga 15813","15813","202","6","","","1272221","scheduled","SC Espinho","134131","Quilmes Azores","134205","","","","match:1272221",""
"Liga 15813","15813","202","6","","","1272218","scheduled","Wombats","134224","Coke Volley","134140","","","","match:1272218",""
"Liga 15813","15813","202","7","","","1272226","scheduled","Bermudas","134161","Fantasy Gaming","134115","","","","match:1272226",""
"Liga 15813","15813","202","7","","","1272227","scheduled","Coke Volley","134140","Bazofias","134124","","","","match:1272227",""
"Liga 15813","15813","202","7","","","1272228","scheduled","Essa Bola VC","130308","Wombats","134224","","","","match:1272228",""
"Liga 15813","15813","202","7","","","1272223","scheduled","Hienas","134225","Ace Force One","134141","","","","match:1272223",""
"Liga 15813","15813","202","7","","","1272230","scheduled","Lisboa S.C.","134206","Rexona Ades","134198","","","","match:1272230",""
"Liga 15813","15813","202","7","","","1272229","scheduled","Matarroa VC","134180","Porto FC","134164","","","","match:1272229",""
"Liga 15813","15813","202","7","","","1272224","scheduled","Quilmes Azores","134205","Operário da Lagoa","130344","","","","match:1272224",""
"Liga 15813","15813","202","7","","","1272225","scheduled","VolleyballFitares","134176","SC Espinho","134131","","","","match:1272225",""
"Liga 15813","15813","202","8","","","1272231","scheduled","Ace Force One","134141","Rexona Ades","134198","","","","match:1272231",""
"Liga 15813","15813","202","8","","","1272234","scheduled","Bazofias","134124","Essa Bola VC","130308","","","","match:1272234",""
"Liga 15813","15813","202","8","","","1272235","scheduled","Fantasy Gaming","134115","Coke Volley","134140","","","","match:1272235",""
"Liga 15813","15813","202","8","","","1272238","scheduled","Hienas","134225","Quilmes Azores","134205","","","","match:1272238",""
"Liga 15813","15813","202","8","","","1272237","scheduled","Operário da Lagoa","130344","VolleyballFitares","134176","","","","match:1272237",""
"Liga 15813","15813","202","8","","","1272232","scheduled","Porto FC","134164","Lisboa S.C.","134206","","","","match:1272232",""
"Liga 15813","15813","202","8","","","1272236","scheduled","SC Espinho","134131","Bermudas","134161","","","","match:1272236",""
"Liga 15813","15813","202","8","","","1272233","scheduled","Wombats","134224","Matarroa VC","134180","","","","match:1272233",""
"Liga 15813","15813","202","9","","","1272241","scheduled","Bermudas","134161","Operário da Lagoa","130344","","","","match:1272241",""
"Liga 15813","15813","202","9","","","1272242","scheduled","Coke Volley","134140","SC Espinho","134131","","","","match:1272242",""
"Liga 15813","15813","202","9","","","1272243","scheduled","Essa Bola VC","130308","Fantasy Gaming","134115","","","","match:1272243",""
"Liga 15813","15813","202","9","","","1272245","scheduled","Lisboa S.C.","134206","Wombats","134224","","","","match:1272245",""
"Liga 15813","15813","202","9","","","1272244","scheduled","Matarroa VC","134180","Bazofias","134124","","","","match:1272244",""
"Liga 15813","15813","202","9","","","1272239","scheduled","Quilmes Azores","134205","Ace Force One","134141","","","","match:1272239",""
"Liga 15813","15813","202","9","","","1272246","scheduled","Rexona Ades","134198","Porto FC","134164","","","","match:1272246",""
"Liga 15813","15813","202","9","","","1272240","scheduled","VolleyballFitares","134176","Hienas","134225","","","","match:1272240",""
"Liga 15813","15813","202","10","","","1272247","scheduled","Ace Force One","134141","Porto FC","134164","","","","match:1272247",""
"Liga 15813","15813","202","10","","","1272249","scheduled","Bazofias","134124","Lisboa S.C.","134206","","","","match:1272249",""
"Liga 15813","15813","202","10","","","1272250","scheduled","Fantasy Gaming","134115","Matarroa VC","134180","","","","match:1272250",""
"Liga 15813","15813","202","10","","","1272253","scheduled","Hienas","134225","Bermudas","134161","","","","match:1272253",""
"Liga 15813","15813","202","10","","","1272252","scheduled","Operário da Lagoa","130344","Coke Volley","134140","","","","match:1272252",""
"Liga 15813","15813","202","10","","","1272254","scheduled","Quilmes Azores","134205","VolleyballFitares","134176","","","","match:1272254",""
"Liga 15813","15813","202","10","","","1272251","scheduled","SC Espinho","134131","Essa Bola VC","130308","","","","match:1272251",""
"Liga 15813","15813","202","10","","","1272248","scheduled","Wombats","134224","Rexona Ades","134198","","","","match:1272248",""
"Liga 15813","15813","202","11","","","1272256","scheduled","Bermudas","134161","Quilmes Azores","134205","","","","match:1272256",""
"Liga 15813","15813","202","11","","","1272257","scheduled","Coke Volley","134140","Hienas","134225","","","","match:1272257",""
"Liga 15813","15813","202","11","","","1272258","scheduled","Essa Bola VC","130308","Operário da Lagoa","130344","","","","match:1272258",""
"Liga 15813","15813","202","11","","","1272260","scheduled","Lisboa S.C.","134206","Fantasy Gaming","134115","","","","match:1272260",""
"Liga 15813","15813","202","11","","","1272259","scheduled","Matarroa VC","134180","SC Espinho","134131","","","","match:1272259",""
"Liga 15813","15813","202","11","","","1272262","scheduled","Porto FC","134164","Wombats","134224","","","","match:1272262",""
"Liga 15813","15813","202","11","","","1272261","scheduled","Rexona Ades","134198","Bazofias","134124","","","","match:1272261",""
"Liga 15813","15813","202","11","","","1272255","scheduled","VolleyballFitares","134176","Ace Force One","134141","","","","match:1272255",""
"Liga 15813","15813","202","12","","","1272263","scheduled","Ace Force One","134141","Wombats","134224","","","","match:1272263",""
"Liga 15813","15813","202","12","","","1272264","scheduled","Bazofias","134124","Porto FC","134164","","","","match:1272264",""
"Liga 15813","15813","202","12","","","1272265","scheduled","Fantasy Gaming","134115","Rexona Ades","134198","","","","match:1272265",""
"Liga 15813","15813","202","12","","","1272268","scheduled","Hienas","134225","Essa Bola VC","130308","","","","match:1272268",""
"Liga 15813","15813","202","12","","","1272267","scheduled","Operário da Lagoa","130344","Matarroa VC","134180","","","","match:1272267",""
"Liga 15813","15813","202","12","","","1272269","scheduled","Quilmes Azores","134205","Coke Volley","134140","","","","match:1272269",""
"Liga 15813","15813","202","12","","","1272266","scheduled","SC Espinho","134131","Lisboa S.C.","134206","","","","match:1272266",""
"Liga 15813","15813","202","12","","","1272270","scheduled","VolleyballFitares","134176","Bermudas","134161","","","","match:1272270",""
"Liga 15813","15813","202","13","","","1272271","scheduled","Bermudas","134161","Ace Force One","134141","","","","match:1272271",""
"Liga 15813","15813","202","13","","","1272272","scheduled","Coke Volley","134140","VolleyballFitares","134176","","","","match:1272272",""
"Liga 15813","15813","202","13","","","1272273","scheduled","Essa Bola VC","130308","Quilmes Azores","134205","","","","match:1272273",""
"Liga 15813","15813","202","13","","","1272275","scheduled","Lisboa S.C.","134206","Operário da Lagoa","130344","","","","match:1272275",""
"Liga 15813","15813","202","13","","","1272274","scheduled","Matarroa VC","134180","Hienas","134225","","","","match:1272274",""
"Liga 15813","15813","202","13","","","1272277","scheduled","Porto FC","134164","Fantasy Gaming","134115","","","","match:1272277",""
"Liga 15813","15813","202","13","","","1272276","scheduled","Rexona Ades","134198","SC Espinho","134131","","","","match:1272276",""
"Liga 15813","15813","202","13","","","1272278","scheduled","Wombats","134224","Bazofias","134124","","","","match:1272278",""
"Liga 15813","15813","202","14","","","1272279","scheduled","Ace Force One","134141","Bazofias","134124","","","","match:1272279",""
"Liga 15813","15813","202","14","","","1272286","scheduled","Bermudas","134161","Coke Volley","134140","","","","match:1272286",""
"Liga 15813","15813","202","14","","","1272280","scheduled","Fantasy Gaming","134115","Wombats","134224","","","","match:1272280",""
"Liga 15813","15813","202","14","","","1272283","scheduled","Hienas","134225","Lisboa S.C.","134206","","","","match:1272283",""
"Liga 15813","15813","202","14","","","1272282","scheduled","Operário da Lagoa","130344","Rexona Ades","134198","","","","match:1272282",""
"Liga 15813","15813","202","14","","","1272284","scheduled","Quilmes Azores","134205","Matarroa VC","134180","","","","match:1272284",""
"Liga 15813","15813","202","14","","","1272281","scheduled","SC Espinho","134131","Porto FC","134164","","","","match:1272281",""
"Liga 15813","15813","202","14","","","1272285","scheduled","VolleyballFitares","134176","Essa Bola VC","130308","","","","match:1272285",""
"Liga 15813","15813","202","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Bazofias","134124","Fantasy Gaming","134115","","","","15813|202|15|134124|134115|2026-09-26 19:00",""
"Liga 15813","15813","202","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Coke Volley","134140","Ace Force One","134141","","","","15813|202|15|134140|134141|2026-09-26 19:00",""
"Liga 15813","15813","202","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Essa Bola VC","130308","Bermudas","134161","","","","15813|202|15|130308|134161|2026-09-26 19:00",""
"Liga 15813","15813","202","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Lisboa S.C.","134206","Quilmes Azores","134205","","","","15813|202|15|134206|134205|2026-09-26 19:00",""
"Liga 15813","15813","202","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Matarroa VC","134180","VolleyballFitares","134176","","","","15813|202|15|134180|134176|2026-09-26 19:00",""
"Liga 15813","15813","202","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Porto FC","134164","Operário da Lagoa","130344","","","","15813|202|15|134164|130344|2026-09-26 19:00",""
"Liga 15813","15813","202","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Rexona Ades","134198","Hienas","134225","","","","15813|202|15|134198|134225|2026-09-26 19:00",""
"Liga 15813","15813","202","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","SC Espinho","134131","Wombats","134224","","","","15813|202|15|134131|134224|2026-09-26 19:00",""
"Liga 15813","15813","202","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Essa Bola VC","130308","Coke Volley","134140","","","","15813|202|16|130308|134140|2026-09-27 19:00",""
"Liga 15813","15813","202","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Fantasy Gaming","134115","Ace Force One","134141","","","","15813|202|16|134115|134141|2026-09-27 19:00",""
"Liga 15813","15813","202","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Hienas","134225","Porto FC","134164","","","","15813|202|16|134225|134164|2026-09-27 19:00",""
"Liga 15813","15813","202","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Lisboa S.C.","134206","VolleyballFitares","134176","","","","15813|202|16|134206|134176|2026-09-27 19:00",""
"Liga 15813","15813","202","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Matarroa VC","134180","Bermudas","134161","","","","15813|202|16|134180|134161|2026-09-27 19:00",""
"Liga 15813","15813","202","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Rexona Ades","134198","Quilmes Azores","134205","","","","15813|202|16|134198|134205|2026-09-27 19:00",""
"Liga 15813","15813","202","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","SC Espinho","134131","Bazofias","134124","","","","15813|202|16|134131|134124|2026-09-27 19:00",""
"Liga 15813","15813","202","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Wombats","134224","Operário da Lagoa","130344","","","","15813|202|16|134224|130344|2026-09-27 19:00",""
"Liga 15813","15813","202","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Ace Force One","134141","Essa Bola VC","130308","","","","15813|202|17|134141|130308|2026-09-29 19:00",""
"Liga 15813","15813","202","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Bermudas","134161","Lisboa S.C.","134206","","","","15813|202|17|134161|134206|2026-09-29 19:00",""
"Liga 15813","15813","202","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Coke Volley","134140","Matarroa VC","134180","","","","15813|202|17|134140|134180|2026-09-29 19:00",""
"Liga 15813","15813","202","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Fantasy Gaming","134115","SC Espinho","134131","","","","15813|202|17|134115|134131|2026-09-29 19:00",""
"Liga 15813","15813","202","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Hienas","134225","Wombats","134224","","","","15813|202|17|134225|134224|2026-09-29 19:00",""
"Liga 15813","15813","202","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Operário da Lagoa","130344","Bazofias","134124","","","","15813|202|17|130344|134124|2026-09-29 19:00",""
"Liga 15813","15813","202","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Quilmes Azores","134205","Porto FC","134164","","","","15813|202|17|134205|134164|2026-09-29 19:00",""
"Liga 15813","15813","202","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","VolleyballFitares","134176","Rexona Ades","134198","","","","15813|202|17|134176|134198|2026-09-29 19:00",""
"Liga 15813","15813","202","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Ace Force One","134141","SC Espinho","134131","","","","15813|202|18|134141|134131|2026-10-01 19:00",""
"Liga 15813","15813","202","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Bazofias","134124","Hienas","134225","","","","15813|202|18|134124|134225|2026-10-01 19:00",""
"Liga 15813","15813","202","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Fantasy Gaming","134115","Operário da Lagoa","130344","","","","15813|202|18|134115|130344|2026-10-01 19:00",""
"Liga 15813","15813","202","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Lisboa S.C.","134206","Coke Volley","134140","","","","15813|202|18|134206|134140|2026-10-01 19:00",""
"Liga 15813","15813","202","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Matarroa VC","134180","Essa Bola VC","130308","","","","15813|202|18|134180|130308|2026-10-01 19:00",""
"Liga 15813","15813","202","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Porto FC","134164","VolleyballFitares","134176","","","","15813|202|18|134164|134176|2026-10-01 19:00",""
"Liga 15813","15813","202","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Rexona Ades","134198","Bermudas","134161","","","","15813|202|18|134198|134161|2026-10-01 19:00",""
"Liga 15813","15813","202","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Wombats","134224","Quilmes Azores","134205","","","","15813|202|18|134224|134205|2026-10-01 19:00",""
"Liga 15813","15813","202","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Bazofias","134124","Quilmes Azores","134205","","","","15813|202|19|134124|134205|2026-10-03 19:00",""
"Liga 15813","15813","202","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Bermudas","134161","Porto FC","134164","","","","15813|202|19|134161|134164|2026-10-03 19:00",""
"Liga 15813","15813","202","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Coke Volley","134140","Rexona Ades","134198","","","","15813|202|19|134140|134198|2026-10-03 19:00",""
"Liga 15813","15813","202","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Essa Bola VC","130308","Lisboa S.C.","134206","","","","15813|202|19|130308|134206|2026-10-03 19:00",""
"Liga 15813","15813","202","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Hienas","134225","Fantasy Gaming","134115","","","","15813|202|19|134225|134115|2026-10-03 19:00",""
"Liga 15813","15813","202","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Matarroa VC","134180","Ace Force One","134141","","","","15813|202|19|134180|134141|2026-10-03 19:00",""
"Liga 15813","15813","202","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","SC Espinho","134131","Operário da Lagoa","130344","","","","15813|202|19|134131|130344|2026-10-03 19:00",""
"Liga 15813","15813","202","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","VolleyballFitares","134176","Wombats","134224","","","","15813|202|19|134176|134224|2026-10-03 19:00",""
"Liga 15813","15813","202","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Bazofias","134124","VolleyballFitares","134176","","","","15813|202|20|134124|134176|2026-10-04 19:00",""
"Liga 15813","15813","202","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Fantasy Gaming","134115","Quilmes Azores","134205","","","","15813|202|20|134115|134205|2026-10-04 19:00",""
"Liga 15813","15813","202","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Lisboa S.C.","134206","Matarroa VC","134180","","","","15813|202|20|134206|134180|2026-10-04 19:00",""
"Liga 15813","15813","202","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Operário da Lagoa","130344","Ace Force One","134141","","","","15813|202|20|130344|134141|2026-10-04 19:00",""
"Liga 15813","15813","202","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Porto FC","134164","Coke Volley","134140","","","","15813|202|20|134164|134140|2026-10-04 19:00",""
"Liga 15813","15813","202","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Rexona Ades","134198","Essa Bola VC","130308","","","","15813|202|20|134198|130308|2026-10-04 19:00",""
"Liga 15813","15813","202","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","SC Espinho","134131","Hienas","134225","","","","15813|202|20|134131|134225|2026-10-04 19:00",""
"Liga 15813","15813","202","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Wombats","134224","Bermudas","134161","","","","15813|202|20|134224|134161|2026-10-04 19:00",""
"Liga 15813","15813","202","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Ace Force One","134141","Lisboa S.C.","134206","","","","15813|202|21|134141|134206|2026-10-06 19:00",""
"Liga 15813","15813","202","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Bermudas","134161","Bazofias","134124","","","","15813|202|21|134161|134124|2026-10-06 19:00",""
"Liga 15813","15813","202","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Coke Volley","134140","Wombats","134224","","","","15813|202|21|134140|134224|2026-10-06 19:00",""
"Liga 15813","15813","202","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Essa Bola VC","130308","Porto FC","134164","","","","15813|202|21|130308|134164|2026-10-06 19:00",""
"Liga 15813","15813","202","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Hienas","134225","Operário da Lagoa","130344","","","","15813|202|21|134225|130344|2026-10-06 19:00",""
"Liga 15813","15813","202","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Matarroa VC","134180","Rexona Ades","134198","","","","15813|202|21|134180|134198|2026-10-06 19:00",""
"Liga 15813","15813","202","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Quilmes Azores","134205","SC Espinho","134131","","","","15813|202|21|134205|134131|2026-10-06 19:00",""
"Liga 15813","15813","202","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","VolleyballFitares","134176","Fantasy Gaming","134115","","","","15813|202|21|134176|134115|2026-10-06 19:00",""
"Liga 15813","15813","202","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Ace Force One","134141","Hienas","134225","","","","15813|202|22|134141|134225|2026-10-08 19:00",""
"Liga 15813","15813","202","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Bazofias","134124","Coke Volley","134140","","","","15813|202|22|134124|134140|2026-10-08 19:00",""
"Liga 15813","15813","202","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Fantasy Gaming","134115","Bermudas","134161","","","","15813|202|22|134115|134161|2026-10-08 19:00",""
"Liga 15813","15813","202","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Operário da Lagoa","130344","Quilmes Azores","134205","","","","15813|202|22|130344|134205|2026-10-08 19:00",""
"Liga 15813","15813","202","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Porto FC","134164","Matarroa VC","134180","","","","15813|202|22|134164|134180|2026-10-08 19:00",""
"Liga 15813","15813","202","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Rexona Ades","134198","Lisboa S.C.","134206","","","","15813|202|22|134198|134206|2026-10-08 19:00",""
"Liga 15813","15813","202","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","SC Espinho","134131","VolleyballFitares","134176","","","","15813|202|22|134131|134176|2026-10-08 19:00",""
"Liga 15813","15813","202","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Wombats","134224","Essa Bola VC","130308","","","","15813|202|22|134224|130308|2026-10-08 19:00",""
"Liga 15813","15813","202","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Bermudas","134161","SC Espinho","134131","","","","15813|202|23|134161|134131|2026-10-10 19:00",""
"Liga 15813","15813","202","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Coke Volley","134140","Fantasy Gaming","134115","","","","15813|202|23|134140|134115|2026-10-10 19:00",""
"Liga 15813","15813","202","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Essa Bola VC","130308","Bazofias","134124","","","","15813|202|23|130308|134124|2026-10-10 19:00",""
"Liga 15813","15813","202","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Lisboa S.C.","134206","Porto FC","134164","","","","15813|202|23|134206|134164|2026-10-10 19:00",""
"Liga 15813","15813","202","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Matarroa VC","134180","Wombats","134224","","","","15813|202|23|134180|134224|2026-10-10 19:00",""
"Liga 15813","15813","202","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Quilmes Azores","134205","Hienas","134225","","","","15813|202|23|134205|134225|2026-10-10 19:00",""
"Liga 15813","15813","202","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Rexona Ades","134198","Ace Force One","134141","","","","15813|202|23|134198|134141|2026-10-10 19:00",""
"Liga 15813","15813","202","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","VolleyballFitares","134176","Operário da Lagoa","130344","","","","15813|202|23|134176|130344|2026-10-10 19:00",""
"Liga 15813","15813","202","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Ace Force One","134141","Quilmes Azores","134205","","","","15813|202|24|134141|134205|2026-10-11 19:00",""
"Liga 15813","15813","202","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Bazofias","134124","Matarroa VC","134180","","","","15813|202|24|134124|134180|2026-10-11 19:00",""
"Liga 15813","15813","202","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Fantasy Gaming","134115","Essa Bola VC","130308","","","","15813|202|24|134115|130308|2026-10-11 19:00",""
"Liga 15813","15813","202","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Hienas","134225","VolleyballFitares","134176","","","","15813|202|24|134225|134176|2026-10-11 19:00",""
"Liga 15813","15813","202","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Operário da Lagoa","130344","Bermudas","134161","","","","15813|202|24|130344|134161|2026-10-11 19:00",""
"Liga 15813","15813","202","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Porto FC","134164","Rexona Ades","134198","","","","15813|202|24|134164|134198|2026-10-11 19:00",""
"Liga 15813","15813","202","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","SC Espinho","134131","Coke Volley","134140","","","","15813|202|24|134131|134140|2026-10-11 19:00",""
