"Liga","LeagueId","SeasonId","Round","Date","DateIso","MatchId","Status","HomeTeam","HomeTeamId","AwayTeam","AwayTeamId","Score","HomeSets","AwaySets","Key","RawText"
"Liga 15179","15179","196","4","","","1249048","scheduled","Olympique sètois","129257","ASPTT Mulhouse","129258","","","","match:1249048",""
"Liga 15179","15179","196","4","","","1249052","scheduled","Pikachou Volley Club","129242","Squadra Corsa VB","137669","","","","match:1249052",""
"Liga 15179","15179","196","4","","","1249050","scheduled","Stratton Oakmont VB","137679","Tek United","137677","","","","match:1249050",""
"Liga 15179","15179","196","4","","","1249051","scheduled","Takatoum","129082","Aléatoire","137724","","","","match:1249051",""
"Liga 15179","15179","196","5","","","1249058","scheduled","Aléatoire","137724","Squadra Corsa VB","137669","","","","match:1249058",""
"Liga 15179","15179","196","5","","","1249061","scheduled","ASPTT Mulhouse","129258","Nantes volley","129122","","","","match:1249061",""
"Liga 15179","15179","196","5","","","1249062","scheduled","Bubuteam","137727","Olympique sètois","129257","","","","match:1249062",""
"Liga 15179","15179","196","5","","","1249055","scheduled","Concombre Masqué","129072","mordelles","129096","","","","match:1249055",""
"Liga 15179","15179","196","5","","","1249060","scheduled","LaChaaaaate","129149","Stratton Oakmont VB","137679","","","","match:1249060",""
"Liga 15179","15179","196","5","","","1249057","scheduled","Pikachou Volley Club","129242","BEAR BEER VOLLEY CLUB","129061","","","","match:1249057",""
"Liga 15179","15179","196","5","","","1249059","scheduled","Tek United","137677","Takatoum","129082","","","","match:1249059",""
"Liga 15179","15179","196","5","","","1249056","scheduled","Toumo","137682","Rico VB","129157","","","","match:1249056",""
"Liga 15179","15179","196","6","","","1249068","scheduled","BEAR BEER VOLLEY CLUB","129061","Aléatoire","137724","","","","match:1249068",""
"Liga 15179","15179","196","6","","","1249070","scheduled","mordelles","129096","Toumo","137682","","","","match:1249070",""
"Liga 15179","15179","196","6","","","1249064","scheduled","Nantes volley","129122","Bubuteam","137727","","","","match:1249064",""
"Liga 15179","15179","196","6","","","1249063","scheduled","Olympique sètois","129257","Concombre Masqué","129072","","","","match:1249063",""
"Liga 15179","15179","196","6","","","1249069","scheduled","Rico VB","129157","Pikachou Volley Club","129242","","","","match:1249069",""
"Liga 15179","15179","196","6","","","1249067","scheduled","Squadra Corsa VB","137669","Tek United","137677","","","","match:1249067",""
"Liga 15179","15179","196","6","","","1249065","scheduled","Stratton Oakmont VB","137679","ASPTT Mulhouse","129258","","","","match:1249065",""
"Liga 15179","15179","196","6","","","1249066","scheduled","Takatoum","129082","LaChaaaaate","129149","","","","match:1249066",""
"Liga 15179","15179","196","7","","","1249073","scheduled","Aléatoire","137724","Rico VB","129157","","","","match:1249073",""
"Liga 15179","15179","196","7","","","1249076","scheduled","ASPTT Mulhouse","129258","Takatoum","129082","","","","match:1249076",""
"Liga 15179","15179","196","7","","","1249077","scheduled","Bubuteam","137727","Stratton Oakmont VB","137679","","","","match:1249077",""
"Liga 15179","15179","196","7","","","1249075","scheduled","LaChaaaaate","129149","Squadra Corsa VB","137669","","","","match:1249075",""
"Liga 15179","15179","196","7","","","1249078","scheduled","Olympique sètois","129257","Nantes volley","129122","","","","match:1249078",""
"Liga 15179","15179","196","7","","","1249072","scheduled","Pikachou Volley Club","129242","mordelles","129096","","","","match:1249072",""
"Liga 15179","15179","196","7","","","1249074","scheduled","Tek United","137677","BEAR BEER VOLLEY CLUB","129061","","","","match:1249074",""
"Liga 15179","15179","196","7","","","1249071","scheduled","Toumo","137682","Concombre Masqué","129072","","","","match:1249071",""
"Liga 15179","15179","196","8","","","1249083","scheduled","BEAR BEER VOLLEY CLUB","129061","LaChaaaaate","129149","","","","match:1249083",""
"Liga 15179","15179","196","8","","","1249079","scheduled","Concombre Masqué","129072","Nantes volley","129122","","","","match:1249079",""
"Liga 15179","15179","196","8","","","1249085","scheduled","mordelles","129096","Aléatoire","137724","","","","match:1249085",""
"Liga 15179","15179","196","8","","","1249084","scheduled","Rico VB","129157","Tek United","137677","","","","match:1249084",""
"Liga 15179","15179","196","8","","","1249082","scheduled","Squadra Corsa VB","137669","ASPTT Mulhouse","129258","","","","match:1249082",""
"Liga 15179","15179","196","8","","","1249080","scheduled","Stratton Oakmont VB","137679","Olympique sètois","129257","","","","match:1249080",""
"Liga 15179","15179","196","8","","","1249081","scheduled","Takatoum","129082","Bubuteam","137727","","","","match:1249081",""
"Liga 15179","15179","196","8","","","1249086","scheduled","Toumo","137682","Pikachou Volley Club","129242","","","","match:1249086",""
"Liga 15179","15179","196","9","","","1249088","scheduled","Aléatoire","137724","Toumo","137682","","","","match:1249088",""
"Liga 15179","15179","196","9","","","1249091","scheduled","ASPTT Mulhouse","129258","BEAR BEER VOLLEY CLUB","129061","","","","match:1249091",""
"Liga 15179","15179","196","9","","","1249092","scheduled","Bubuteam","137727","Squadra Corsa VB","137669","","","","match:1249092",""
"Liga 15179","15179","196","9","","","1249090","scheduled","LaChaaaaate","129149","Rico VB","129157","","","","match:1249090",""
"Liga 15179","15179","196","9","","","1249094","scheduled","Nantes volley","129122","Stratton Oakmont VB","137679","","","","match:1249094",""
"Liga 15179","15179","196","9","","","1249093","scheduled","Olympique sètois","129257","Takatoum","129082","","","","match:1249093",""
"Liga 15179","15179","196","9","","","1249087","scheduled","Pikachou Volley Club","129242","Concombre Masqué","129072","","","","match:1249087",""
"Liga 15179","15179","196","9","","","1249089","scheduled","Tek United","137677","mordelles","129096","","","","match:1249089",""
"Liga 15179","15179","196","10","2026-09-17 19:00","2026-09-17 19:00","","scheduled","BEAR BEER VOLLEY CLUB","129061","Bubuteam","137727","","","","15179|196|10|129061|137727|2026-09-17 19:00",""
"Liga 15179","15179","196","10","2026-09-17 19:00","2026-09-17 19:00","","scheduled","Concombre Masqué","129072","Stratton Oakmont VB","137679","","","","15179|196|10|129072|137679|2026-09-17 19:00",""
"Liga 15179","15179","196","10","2026-09-17 19:00","2026-09-17 19:00","","scheduled","mordelles","129096","LaChaaaaate","129149","","","","15179|196|10|129096|129149|2026-09-17 19:00",""
"Liga 15179","15179","196","10","2026-09-17 19:00","2026-09-17 19:00","","scheduled","Pikachou Volley Club","129242","Aléatoire","137724","","","","15179|196|10|129242|137724|2026-09-17 19:00",""
"Liga 15179","15179","196","10","2026-09-17 19:00","2026-09-17 19:00","","scheduled","Rico VB","129157","ASPTT Mulhouse","129258","","","","15179|196|10|129157|129258|2026-09-17 19:00",""
"Liga 15179","15179","196","10","2026-09-17 19:00","2026-09-17 19:00","","scheduled","Squadra Corsa VB","137669","Olympique sètois","129257","","","","15179|196|10|137669|129257|2026-09-17 19:00",""
"Liga 15179","15179","196","10","2026-09-17 19:00","2026-09-17 19:00","","scheduled","Takatoum","129082","Nantes volley","129122","","","","15179|196|10|129082|129122|2026-09-17 19:00",""
"Liga 15179","15179","196","10","2026-09-17 19:00","2026-09-17 19:00","","scheduled","Toumo","137682","Tek United","137677","","","","15179|196|10|137682|137677|2026-09-17 19:00",""
"Liga 15179","15179","196","11","2026-09-19 19:00","2026-09-19 19:00","","scheduled","Aléatoire","137724","Concombre Masqué","129072","","","","15179|196|11|137724|129072|2026-09-19 19:00",""
"Liga 15179","15179","196","11","2026-09-19 19:00","2026-09-19 19:00","","scheduled","ASPTT Mulhouse","129258","mordelles","129096","","","","15179|196|11|129258|129096|2026-09-19 19:00",""
"Liga 15179","15179","196","11","2026-09-19 19:00","2026-09-19 19:00","","scheduled","Bubuteam","137727","Rico VB","129157","","","","15179|196|11|137727|129157|2026-09-19 19:00",""
"Liga 15179","15179","196","11","2026-09-19 19:00","2026-09-19 19:00","","scheduled","LaChaaaaate","129149","Toumo","137682","","","","15179|196|11|129149|137682|2026-09-19 19:00",""
"Liga 15179","15179","196","11","2026-09-19 19:00","2026-09-19 19:00","","scheduled","Nantes volley","129122","Squadra Corsa VB","137669","","","","15179|196|11|129122|137669|2026-09-19 19:00",""
"Liga 15179","15179","196","11","2026-09-19 19:00","2026-09-19 19:00","","scheduled","Olympique sètois","129257","BEAR BEER VOLLEY CLUB","129061","","","","15179|196|11|129257|129061|2026-09-19 19:00",""
"Liga 15179","15179","196","11","2026-09-19 19:00","2026-09-19 19:00","","scheduled","Stratton Oakmont VB","137679","Takatoum","129082","","","","15179|196|11|137679|129082|2026-09-19 19:00",""
"Liga 15179","15179","196","11","2026-09-19 19:00","2026-09-19 19:00","","scheduled","Tek United","137677","Pikachou Volley Club","129242","","","","15179|196|11|137677|129242|2026-09-19 19:00",""
"Liga 15179","15179","196","12","2026-09-20 19:00","2026-09-20 19:00","","scheduled","Aléatoire","137724","Tek United","137677","","","","15179|196|12|137724|137677|2026-09-20 19:00",""
"Liga 15179","15179","196","12","2026-09-20 19:00","2026-09-20 19:00","","scheduled","BEAR BEER VOLLEY CLUB","129061","Nantes volley","129122","","","","15179|196|12|129061|129122|2026-09-20 19:00",""
"Liga 15179","15179","196","12","2026-09-20 19:00","2026-09-20 19:00","","scheduled","Concombre Masqué","129072","Takatoum","129082","","","","15179|196|12|129072|129082|2026-09-20 19:00",""
"Liga 15179","15179","196","12","2026-09-20 19:00","2026-09-20 19:00","","scheduled","mordelles","129096","Bubuteam","137727","","","","15179|196|12|129096|137727|2026-09-20 19:00",""
"Liga 15179","15179","196","12","2026-09-20 19:00","2026-09-20 19:00","","scheduled","Pikachou Volley Club","129242","LaChaaaaate","129149","","","","15179|196|12|129242|129149|2026-09-20 19:00",""
"Liga 15179","15179","196","12","2026-09-20 19:00","2026-09-20 19:00","","scheduled","Rico VB","129157","Olympique sètois","129257","","","","15179|196|12|129157|129257|2026-09-20 19:00",""
"Liga 15179","15179","196","12","2026-09-20 19:00","2026-09-20 19:00","","scheduled","Squadra Corsa VB","137669","Stratton Oakmont VB","137679","","","","15179|196|12|137669|137679|2026-09-20 19:00",""
"Liga 15179","15179","196","12","2026-09-20 19:00","2026-09-20 19:00","","scheduled","Toumo","137682","ASPTT Mulhouse","129258","","","","15179|196|12|137682|129258|2026-09-20 19:00",""
"Liga 15179","15179","196","13","2026-09-22 19:00","2026-09-22 19:00","","scheduled","ASPTT Mulhouse","129258","Pikachou Volley Club","129242","","","","15179|196|13|129258|129242|2026-09-22 19:00",""
"Liga 15179","15179","196","13","2026-09-22 19:00","2026-09-22 19:00","","scheduled","Bubuteam","137727","Toumo","137682","","","","15179|196|13|137727|137682|2026-09-22 19:00",""
"Liga 15179","15179","196","13","2026-09-22 19:00","2026-09-22 19:00","","scheduled","LaChaaaaate","129149","Aléatoire","137724","","","","15179|196|13|129149|137724|2026-09-22 19:00",""
"Liga 15179","15179","196","13","2026-09-22 19:00","2026-09-22 19:00","","scheduled","Nantes volley","129122","Rico VB","129157","","","","15179|196|13|129122|129157|2026-09-22 19:00",""
"Liga 15179","15179","196","13","2026-09-22 19:00","2026-09-22 19:00","","scheduled","Olympique sètois","129257","mordelles","129096","","","","15179|196|13|129257|129096|2026-09-22 19:00",""
"Liga 15179","15179","196","13","2026-09-22 19:00","2026-09-22 19:00","","scheduled","Stratton Oakmont VB","137679","BEAR BEER VOLLEY CLUB","129061","","","","15179|196|13|137679|129061|2026-09-22 19:00",""
"Liga 15179","15179","196","13","2026-09-22 19:00","2026-09-22 19:00","","scheduled","Takatoum","129082","Squadra Corsa VB","137669","","","","15179|196|13|129082|137669|2026-09-22 19:00",""
"Liga 15179","15179","196","13","2026-09-22 19:00","2026-09-22 19:00","","scheduled","Tek United","137677","Concombre Masqué","129072","","","","15179|196|13|137677|129072|2026-09-22 19:00",""
"Liga 15179","15179","196","14","2026-09-24 19:00","2026-09-24 19:00","","scheduled","Aléatoire","137724","ASPTT Mulhouse","129258","","","","15179|196|14|137724|129258|2026-09-24 19:00",""
"Liga 15179","15179","196","14","2026-09-24 19:00","2026-09-24 19:00","","scheduled","BEAR BEER VOLLEY CLUB","129061","Takatoum","129082","","","","15179|196|14|129061|129082|2026-09-24 19:00",""
"Liga 15179","15179","196","14","2026-09-24 19:00","2026-09-24 19:00","","scheduled","Concombre Masqué","129072","Squadra Corsa VB","137669","","","","15179|196|14|129072|137669|2026-09-24 19:00",""
"Liga 15179","15179","196","14","2026-09-24 19:00","2026-09-24 19:00","","scheduled","mordelles","129096","Nantes volley","129122","","","","15179|196|14|129096|129122|2026-09-24 19:00",""
"Liga 15179","15179","196","14","2026-09-24 19:00","2026-09-24 19:00","","scheduled","Pikachou Volley Club","129242","Bubuteam","137727","","","","15179|196|14|129242|137727|2026-09-24 19:00",""
"Liga 15179","15179","196","14","2026-09-24 19:00","2026-09-24 19:00","","scheduled","Rico VB","129157","Stratton Oakmont VB","137679","","","","15179|196|14|129157|137679|2026-09-24 19:00",""
"Liga 15179","15179","196","14","2026-09-24 19:00","2026-09-24 19:00","","scheduled","Tek United","137677","LaChaaaaate","129149","","","","15179|196|14|137677|129149|2026-09-24 19:00",""
"Liga 15179","15179","196","14","2026-09-24 19:00","2026-09-24 19:00","","scheduled","Toumo","137682","Olympique sètois","129257","","","","15179|196|14|137682|129257|2026-09-24 19:00",""
"Liga 15179","15179","196","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","ASPTT Mulhouse","129258","Tek United","137677","","","","15179|196|15|129258|137677|2026-09-26 19:00",""
"Liga 15179","15179","196","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Bubuteam","137727","Aléatoire","137724","","","","15179|196|15|137727|137724|2026-09-26 19:00",""
"Liga 15179","15179","196","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","LaChaaaaate","129149","Concombre Masqué","129072","","","","15179|196|15|129149|129072|2026-09-26 19:00",""
"Liga 15179","15179","196","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Nantes volley","129122","Toumo","137682","","","","15179|196|15|129122|137682|2026-09-26 19:00",""
"Liga 15179","15179","196","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Olympique sètois","129257","Pikachou Volley Club","129242","","","","15179|196|15|129257|129242|2026-09-26 19:00",""
"Liga 15179","15179","196","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Rico VB","129157","Takatoum","129082","","","","15179|196|15|129157|129082|2026-09-26 19:00",""
"Liga 15179","15179","196","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Squadra Corsa VB","137669","BEAR BEER VOLLEY CLUB","129061","","","","15179|196|15|137669|129061|2026-09-26 19:00",""
"Liga 15179","15179","196","15","2026-09-26 19:00","2026-09-26 19:00","","scheduled","Stratton Oakmont VB","137679","mordelles","129096","","","","15179|196|15|137679|129096|2026-09-26 19:00",""
"Liga 15179","15179","196","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","ASPTT Mulhouse","129258","LaChaaaaate","129149","","","","15179|196|16|129258|129149|2026-09-27 19:00",""
"Liga 15179","15179","196","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","BEAR BEER VOLLEY CLUB","129061","Concombre Masqué","129072","","","","15179|196|16|129061|129072|2026-09-27 19:00",""
"Liga 15179","15179","196","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Bubuteam","137727","Tek United","137677","","","","15179|196|16|137727|137677|2026-09-27 19:00",""
"Liga 15179","15179","196","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Nantes volley","129122","Pikachou Volley Club","129242","","","","15179|196|16|129122|129242|2026-09-27 19:00",""
"Liga 15179","15179","196","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Olympique sètois","129257","Aléatoire","137724","","","","15179|196|16|129257|137724|2026-09-27 19:00",""
"Liga 15179","15179","196","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Rico VB","129157","Squadra Corsa VB","137669","","","","15179|196|16|129157|137669|2026-09-27 19:00",""
"Liga 15179","15179","196","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Takatoum","129082","mordelles","129096","","","","15179|196|16|129082|129096|2026-09-27 19:00",""
"Liga 15179","15179","196","16","2026-09-27 19:00","2026-09-27 19:00","","scheduled","Toumo","137682","Stratton Oakmont VB","137679","","","","15179|196|16|137682|137679|2026-09-27 19:00",""
"Liga 15179","15179","196","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Aléatoire","137724","Nantes volley","129122","","","","15179|196|17|137724|129122|2026-09-29 19:00",""
"Liga 15179","15179","196","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","BEAR BEER VOLLEY CLUB","129061","Rico VB","129157","","","","15179|196|17|129061|129157|2026-09-29 19:00",""
"Liga 15179","15179","196","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Concombre Masqué","129072","ASPTT Mulhouse","129258","","","","15179|196|17|129072|129258|2026-09-29 19:00",""
"Liga 15179","15179","196","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","LaChaaaaate","129149","Bubuteam","137727","","","","15179|196|17|129149|137727|2026-09-29 19:00",""
"Liga 15179","15179","196","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","mordelles","129096","Squadra Corsa VB","137669","","","","15179|196|17|129096|137669|2026-09-29 19:00",""
"Liga 15179","15179","196","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Pikachou Volley Club","129242","Stratton Oakmont VB","137679","","","","15179|196|17|129242|137679|2026-09-29 19:00",""
"Liga 15179","15179","196","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Tek United","137677","Olympique sètois","129257","","","","15179|196|17|137677|129257|2026-09-29 19:00",""
"Liga 15179","15179","196","17","2026-09-29 19:00","2026-09-29 19:00","","scheduled","Toumo","137682","Takatoum","129082","","","","15179|196|17|137682|129082|2026-09-29 19:00",""
"Liga 15179","15179","196","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","BEAR BEER VOLLEY CLUB","129061","mordelles","129096","","","","15179|196|18|129061|129096|2026-10-01 19:00",""
"Liga 15179","15179","196","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Bubuteam","137727","ASPTT Mulhouse","129258","","","","15179|196|18|137727|129258|2026-10-01 19:00",""
"Liga 15179","15179","196","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Concombre Masqué","129072","Rico VB","129157","","","","15179|196|18|129072|129157|2026-10-01 19:00",""
"Liga 15179","15179","196","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Nantes volley","129122","Tek United","137677","","","","15179|196|18|129122|137677|2026-10-01 19:00",""
"Liga 15179","15179","196","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Olympique sètois","129257","LaChaaaaate","129149","","","","15179|196|18|129257|129149|2026-10-01 19:00",""
"Liga 15179","15179","196","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Squadra Corsa VB","137669","Toumo","137682","","","","15179|196|18|137669|137682|2026-10-01 19:00",""
"Liga 15179","15179","196","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Stratton Oakmont VB","137679","Aléatoire","137724","","","","15179|196|18|137679|137724|2026-10-01 19:00",""
"Liga 15179","15179","196","18","2026-10-01 19:00","2026-10-01 19:00","","scheduled","Takatoum","129082","Pikachou Volley Club","129242","","","","15179|196|18|129082|129242|2026-10-01 19:00",""
"Liga 15179","15179","196","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Aléatoire","137724","Takatoum","129082","","","","15179|196|19|137724|129082|2026-10-03 19:00",""
"Liga 15179","15179","196","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","ASPTT Mulhouse","129258","Olympique sètois","129257","","","","15179|196|19|129258|129257|2026-10-03 19:00",""
"Liga 15179","15179","196","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Bubuteam","137727","Concombre Masqué","129072","","","","15179|196|19|137727|129072|2026-10-03 19:00",""
"Liga 15179","15179","196","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","LaChaaaaate","129149","Nantes volley","129122","","","","15179|196|19|129149|129122|2026-10-03 19:00",""
"Liga 15179","15179","196","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Rico VB","129157","mordelles","129096","","","","15179|196|19|129157|129096|2026-10-03 19:00",""
"Liga 15179","15179","196","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Squadra Corsa VB","137669","Pikachou Volley Club","129242","","","","15179|196|19|137669|129242|2026-10-03 19:00",""
"Liga 15179","15179","196","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Tek United","137677","Stratton Oakmont VB","137679","","","","15179|196|19|137677|137679|2026-10-03 19:00",""
"Liga 15179","15179","196","19","2026-10-03 19:00","2026-10-03 19:00","","scheduled","Toumo","137682","BEAR BEER VOLLEY CLUB","129061","","","","15179|196|19|137682|129061|2026-10-03 19:00",""
"Liga 15179","15179","196","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","BEAR BEER VOLLEY CLUB","129061","Pikachou Volley Club","129242","","","","15179|196|20|129061|129242|2026-10-04 19:00",""
"Liga 15179","15179","196","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","mordelles","129096","Concombre Masqué","129072","","","","15179|196|20|129096|129072|2026-10-04 19:00",""
"Liga 15179","15179","196","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Nantes volley","129122","ASPTT Mulhouse","129258","","","","15179|196|20|129122|129258|2026-10-04 19:00",""
"Liga 15179","15179","196","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Olympique sètois","129257","Bubuteam","137727","","","","15179|196|20|129257|137727|2026-10-04 19:00",""
"Liga 15179","15179","196","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Rico VB","129157","Toumo","137682","","","","15179|196|20|129157|137682|2026-10-04 19:00",""
"Liga 15179","15179","196","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Squadra Corsa VB","137669","Aléatoire","137724","","","","15179|196|20|137669|137724|2026-10-04 19:00",""
"Liga 15179","15179","196","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Stratton Oakmont VB","137679","LaChaaaaate","129149","","","","15179|196|20|137679|129149|2026-10-04 19:00",""
"Liga 15179","15179","196","20","2026-10-04 19:00","2026-10-04 19:00","","scheduled","Takatoum","129082","Tek United","137677","","","","15179|196|20|129082|137677|2026-10-04 19:00",""
"Liga 15179","15179","196","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Aléatoire","137724","BEAR BEER VOLLEY CLUB","129061","","","","15179|196|21|137724|129061|2026-10-06 19:00",""
"Liga 15179","15179","196","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","ASPTT Mulhouse","129258","Stratton Oakmont VB","137679","","","","15179|196|21|129258|137679|2026-10-06 19:00",""
"Liga 15179","15179","196","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Bubuteam","137727","Nantes volley","129122","","","","15179|196|21|137727|129122|2026-10-06 19:00",""
"Liga 15179","15179","196","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Concombre Masqué","129072","Olympique sètois","129257","","","","15179|196|21|129072|129257|2026-10-06 19:00",""
"Liga 15179","15179","196","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","LaChaaaaate","129149","Takatoum","129082","","","","15179|196|21|129149|129082|2026-10-06 19:00",""
"Liga 15179","15179","196","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Pikachou Volley Club","129242","Rico VB","129157","","","","15179|196|21|129242|129157|2026-10-06 19:00",""
"Liga 15179","15179","196","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Tek United","137677","Squadra Corsa VB","137669","","","","15179|196|21|137677|137669|2026-10-06 19:00",""
"Liga 15179","15179","196","21","2026-10-06 19:00","2026-10-06 19:00","","scheduled","Toumo","137682","mordelles","129096","","","","15179|196|21|137682|129096|2026-10-06 19:00",""
"Liga 15179","15179","196","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","BEAR BEER VOLLEY CLUB","129061","Tek United","137677","","","","15179|196|22|129061|137677|2026-10-08 19:00",""
"Liga 15179","15179","196","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Concombre Masqué","129072","Toumo","137682","","","","15179|196|22|129072|137682|2026-10-08 19:00",""
"Liga 15179","15179","196","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","mordelles","129096","Pikachou Volley Club","129242","","","","15179|196|22|129096|129242|2026-10-08 19:00",""
"Liga 15179","15179","196","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Nantes volley","129122","Olympique sètois","129257","","","","15179|196|22|129122|129257|2026-10-08 19:00",""
"Liga 15179","15179","196","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Rico VB","129157","Aléatoire","137724","","","","15179|196|22|129157|137724|2026-10-08 19:00",""
"Liga 15179","15179","196","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Squadra Corsa VB","137669","LaChaaaaate","129149","","","","15179|196|22|137669|129149|2026-10-08 19:00",""
"Liga 15179","15179","196","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Stratton Oakmont VB","137679","Bubuteam","137727","","","","15179|196|22|137679|137727|2026-10-08 19:00",""
"Liga 15179","15179","196","22","2026-10-08 19:00","2026-10-08 19:00","","scheduled","Takatoum","129082","ASPTT Mulhouse","129258","","","","15179|196|22|129082|129258|2026-10-08 19:00",""
"Liga 15179","15179","196","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Aléatoire","137724","mordelles","129096","","","","15179|196|23|137724|129096|2026-10-10 19:00",""
"Liga 15179","15179","196","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","ASPTT Mulhouse","129258","Squadra Corsa VB","137669","","","","15179|196|23|129258|137669|2026-10-10 19:00",""
"Liga 15179","15179","196","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Bubuteam","137727","Takatoum","129082","","","","15179|196|23|137727|129082|2026-10-10 19:00",""
"Liga 15179","15179","196","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","LaChaaaaate","129149","BEAR BEER VOLLEY CLUB","129061","","","","15179|196|23|129149|129061|2026-10-10 19:00",""
"Liga 15179","15179","196","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Nantes volley","129122","Concombre Masqué","129072","","","","15179|196|23|129122|129072|2026-10-10 19:00",""
"Liga 15179","15179","196","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Olympique sètois","129257","Stratton Oakmont VB","137679","","","","15179|196|23|129257|137679|2026-10-10 19:00",""
"Liga 15179","15179","196","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Pikachou Volley Club","129242","Toumo","137682","","","","15179|196|23|129242|137682|2026-10-10 19:00",""
"Liga 15179","15179","196","23","2026-10-10 19:00","2026-10-10 19:00","","scheduled","Tek United","137677","Rico VB","129157","","","","15179|196|23|137677|129157|2026-10-10 19:00",""
"Liga 15179","15179","196","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","BEAR BEER VOLLEY CLUB","129061","ASPTT Mulhouse","129258","","","","15179|196|24|129061|129258|2026-10-11 19:00",""
"Liga 15179","15179","196","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Concombre Masqué","129072","Pikachou Volley Club","129242","","","","15179|196|24|129072|129242|2026-10-11 19:00",""
"Liga 15179","15179","196","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","mordelles","129096","Tek United","137677","","","","15179|196|24|129096|137677|2026-10-11 19:00",""
"Liga 15179","15179","196","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Rico VB","129157","LaChaaaaate","129149","","","","15179|196|24|129157|129149|2026-10-11 19:00",""
"Liga 15179","15179","196","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Squadra Corsa VB","137669","Bubuteam","137727","","","","15179|196|24|137669|137727|2026-10-11 19:00",""
"Liga 15179","15179","196","24","2026-10-11 19:00","2026-10-11 19:00","","scheduled","Stratton Oakmont VB","137679","Nantes volley","129122","","","","15179|196|24|137679|129122|2026-10-11 19:00",""
